ID	5p4_25c	5p4_27c	5p4_31cfoxc1	5p4_32cfoxc1	5p4_33cfoxc1	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000183674	2.00707752684939	2.81979498664789	1.97598043594667	0.988902388497213	0	6	10423133	10458070	long intergenic non-protein coding RNA 518 [Source:HGNC Symbol;Acc:HGNC:28626]	LINC00518
ENSG00000183682	2.81544069577597	2.01089091010935	3.14141314864487	3.56455122038548	2.31715936316078	1	39491069	39529869	bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]	BMP8A
ENSG00000183684	7.95190530824153	8.05884247751582	7.60467202433137	7.75260833544406	7.98274483139008	17	81887835	81891586	Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]	ALYREF
ENSG00000183688	6.46875382397601	6.64371387111387	6.01277031223684	6.12778209005942	5.72206981799663	17	439978	445939	refilin B [Source:HGNC Symbol;Acc:HGNC:28705]	RFLNB
ENSG00000183690	3.00825374637908	2.01089091010935	0.984031472924891	2.56641877049572	3.16462543631556	X	44146255	44343850	EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]	EFHC2
ENSG00000183691	4.70950720895233	4.92091252287671	4.36174728407822	4.22682757847097	3.994410052722	17	56593699	56595611	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	NOG
ENSG00000183696	11.3126352375279	11.0045998889346	10.7639420916021	10.8755759733059	10.540935072689	7	48088628	48108736	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	UPP1
ENSG00000183718	4.70950720895233	4.18362611129258	5.17821504360991	4.50225664427327	4.85222365818305	5	181254077	181262068	tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024]	TRIM52
ENSG00000183722	7.11788535954742	6.94512207069601	6.97936320220125	6.98912005737617	6.81426846229403	13	39209116	39603735	LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586]	LHFPL6
ENSG00000183723	8.54856255446716	8.61065548756509	8.88979211363753	8.82951639165872	8.83953965992845	16	66614750	66696743	CKLF like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19175]	CMTM4
ENSG00000183726	10.0592686908643	9.9467030014848	9.83210520710428	9.79632579238899	9.94532736937801	1	25338295	25362362	transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]	TMEM50A
ENSG00000183734	5.43547518163318	6.08037681545381	6.19713585518265	5.47007074114133	6.24204275758092	11	2268498	2270588	achaete-scute family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:739]	ASCL2
ENSG00000183735	8.21885062211978	8.21902524659508	8.33430484021956	8.17746746653934	8.30239449921831	12	64452090	64502114	TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]	TBK1
ENSG00000183741	8.2667861368166	8.27184370353315	8.12786910192624	8.23517996945994	8.1284842043234	22	38861422	38872249	chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]	CBX6
ENSG00000183742	7.06464077787101	7.14368295889039	7.0449403567922	7.57029212447376	7.15394974278863	7	20134655	20217457	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]	MACC1
ENSG00000183751	7.91628044337725	7.92133348750074	7.83838771633507	7.59988454455628	7.96560397975695	16	1972050	1982929	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	TBL3
ENSG00000183760	5.70968797873355	5.22356632268398	5.21666610719445	4.22682757847097	4.24227860926789	19	39083913	39111497	acid phosphatase 7, tartrate resistant (putative) [Source:HGNC Symbol;Acc:HGNC:33781]	ACP7
ENSG00000183762	9.27620029142112	9.39169185009673	9.52059655789629	9.28836689106894	9.58275901458057	22	29072950	29168333	kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]	KREMEN1
ENSG00000183763	3.81611246910856	4.10111676605087	3.55555050915245	3.67988467992081	4.0818509299195	3	49828595	49856597	TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]	TRAIP
ENSG00000183765	5.05353830314623	5.10154137595205	5.32622810018499	5.37057069641187	5.31611409857936	22	28687738	28742422	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	CHEK2
ENSG00000183770	5.7906178336356	6.0586784805515	5.87531597680174	6.02245304327498	5.66657912660164	3	138944224	138947137	forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]	FOXL2
ENSG00000183773	4.17883178898615	4.65778187930816	4.77639852761613	4.62247282713625	4.38663857131961	22	20965108	20981364	AIF family member 3 [Source:HGNC Symbol;Acc:HGNC:26398]	AIFM3
ENSG00000183779	9.60560662136174	9.84103561439963	9.81340956788856	9.61618283601409	9.48989992182809	8	37695782	37700019	zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]	ZNF703
ENSG00000183780	5.50107323866601	5.56878480961102	5.05630191660155	5.67859021393588	5.42044033666212	1	233904676	234324511	solute carrier family 35 member F3 [Source:HGNC Symbol;Acc:HGNC:23616]	SLC35F3
ENSG00000183793	6.98663433991513	6.75583513653441	6.34331487183894	6.79809640735103	6.29789300660291	16	15363628	15381047	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	NPIPA5
ENSG00000183808	5.40152264500154	5.50603540555779	5.3609746691556	5.53278527039018	5.80149824579864	8	93728155	93741098	RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]	RBM12B
ENSG00000183814	4.53258228580865	4.71438761695235	4.61303885931347	5.0658418566325	4.85222365818305	1	226231149	226309869	lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]	LIN9
ENSG00000183826	8.38877915151163	8.47798651313824	8.60459043347957	8.44538772752777	8.71514996745921	6	38168451	38640172	BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]	BTBD9
ENSG00000183828	7.6018373485132	7.71487335938358	7.51495233489443	7.547692532382	7.66649125277562	14	105172937	105181323	nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]	NUDT14
ENSG00000183840	4.65290921802491	4.10111676605087	5.09809481941092	4.83647381902327	4.85222365818305	2	132416805	132646582	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]	GPR39
ENSG00000183853	9.19923747360158	9.26003195247434	9.61538313701451	9.37006958527795	8.97989034173138	1	157993273	158100262	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	KIRREL1
ENSG00000183856	5.62394703782095	5.29953518169396	6.01277031223684	6.04414303772487	4.6947061536934	1	156525405	156572604	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]	IQGAP3
ENSG00000183864	9.13611666783764	9.09396112974552	9.43553563675835	9.11218502265772	8.99122779340468	22	41433489	41446801	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]	TOB2
ENSG00000183876	8.30401982553585	8.29985898661785	8.43150058756381	8.27241100620546	8.4452648035663	5	150296343	150339307	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	ARSI
ENSG00000183878	7.41025283191743	7.1018597513865	7.5753810647558	7.62168720529815	7.50186409180992	Y	13234577	13480673	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]	UTY
ENSG00000183891	4.09633890407236	4.53743743204981	4.0572561429218	4.22682757847097	4.38663857131961	2	19896631	19902001	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]	TTC32
ENSG00000183914	1.59125534812168	2.01089091010935	1.97598043594667	1.98332140549035	1.99552977625034	17	7717744	7833742	dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]	DNAH2
ENSG00000183929	3.00825374637908	2.01089091010935	2.55824924234917	0	1.58098965305343	1	228650241	228651379	dual specificity phosphatase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32020]	DUSP5P1
ENSG00000183943	8.58683323277138	8.61065548756509	8.78813502746289	8.79154983747308	8.86132815397401	X	3604340	3713649	protein kinase cAMP-dependent X-linked catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9441]	PRKX
ENSG00000183955	8.0592420916003	8.00879986574854	8.15287115714055	7.94935175903496	7.96560397975695	12	123384132	123409353	lysine methyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:29489]	KMT5A
ENSG00000183963	9.39958395750623	9.24809872552281	9.23706353085166	8.96644763617333	8.84891790807204	22	31064105	31104757	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	SMTN
ENSG00000183971	3.33041697014048	3.18282375549048	3.87693825107491	2.98052279690936	2.99478339046807	16	2009926	2020755	neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]	NPW
ENSG00000183978	8.22856599005086	8.41106498013927	7.64046874631521	7.94935175903496	8.16898297793572	17	42795147	42798704	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	COA3
ENSG00000184007	10.9570611870563	10.9592077593522	10.7541722345331	10.9471164693009	10.919594130561	1	31906421	31944856	protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]	PTP4A2
ENSG00000184009	14.7953408523548	14.9013422492414	15.0024262549325	15.0890996125966	15.0215540843984	17	81509413	81523847	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	ACTG1
ENSG00000184014	8.12313724463185	7.85364379169223	8.12786910192624	8.06526413998854	7.72877429333222	11	9138825	9265959	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	DENND5A
ENSG00000184047	2.81544069577597	2.59705845248819	3.55555050915245	2.98052279690936	2.80224496271054	12	122207394	122226062	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]	DIABLO
ENSG00000184056	5.00913528213357	5.22356632268398	4.9231277578094	4.93263920649169	4.74914542661995	15	90998673	91022603	VPS33B late endosome and lysosome associated [Source:HGNC Symbol;Acc:HGNC:12712]	VPS33B
ENSG00000184058	3.00825374637908	3.82082683292311	3.4302651751641	2.98052279690936	2.80224496271054	22	19756703	19783593	T-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11592]	TBX1
ENSG00000184060	7.09682274245212	7.00307407703895	6.73636645565021	6.8967675461273	7.33392350793439	17	30906344	30959945	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]	ADAP2
ENSG00000184076	5.56381788251891	6.33625072370622	5.46045882033046	5.81100264259438	5.74903477780486	22	29767369	29770413	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]	UQCR10
ENSG00000184083	5.05353830314623	5.33607031029697	5.66894833727755	5.70606280538599	5.45360404248186	X	54068324	54183281	family with sequence similarity 120 member C [Source:HGNC Symbol;Acc:HGNC:16949]	FAM120C
ENSG00000184100	4.65290921802491	4.53743743204981	4.82698463729273	4.88535762369467	4.6947061536934	3	160100850	160102793	bromodomain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33541]	BRD7P2
ENSG00000184110	4.9160062939095	4.92091252287671	4.96889873299033	4.88535762369467	5.03861180886406	16	28688558	28735730	eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]	EIF3C
ENSG00000184117	8.867389747836	8.89405563123766	8.76237322591595	8.72260492623916	8.81422880132112	22	29554808	29581327	nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]	NIPSNAP1
ENSG00000184148	5.59419569803027	4.59886412981779	5.17821504360991	3.9791214541547	3.90132554051951	1	152970648	152972574	small proline rich protein 4 [Source:HGNC Symbol;Acc:HGNC:23173]	SPRR4
ENSG00000184154	1.59125534812168	3.18282375549048	3.67081992245928	2.56641877049572	3.3165621618502	11	72080286	72096895	leucine rich repeat containing 51 [Source:HGNC Symbol;Acc:HGNC:55526]	LRRC51
ENSG00000184160	2.32947622463054	2.01089091010935	2.29629291785409	1.98332140549035	2.31715936316078	4	3766348	3768526	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	ADRA2C
ENSG00000184162	5.94001226718931	5.59916485644069	5.29062398183878	5.40450559977649	5.51772847558021	19	19201409	19203729	nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]	NR2C2AP
ENSG00000184163	3.5936081072702	3.82082683292311	4.36174728407822	4.7334376484291	4.6947061536934	1	1242446	1246722	C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]	C1QTNF12
ENSG00000184164	8.15405404076862	8.33187039646866	8.28539863301559	8.1376685947254	8.16398236867231	22	49917989	49927544	cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]	CRELD2
ENSG00000184178	5.09661540301543	5.0584597889294	5.55352314113347	5.65058430210023	5.69459124966307	4	52872982	53366072	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]	SCFD2
ENSG00000184182	7.75085207634564	7.85364379169223	7.50721761970101	7.49354128250382	7.71516412773292	2	237966827	238045486	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]	UBE2F
ENSG00000184194	3.46800598579896	3.18282375549048	3.14141314864487	3.78667665139096	1.99552977625034	X	53048789	53080615	G protein-coupled receptor 173 [Source:HGNC Symbol;Acc:HGNC:18186]	GPR173
ENSG00000184203	8.48513603883798	8.34088755168074	8.4233039587788	8.69544850636889	8.48590631380542	3	195514428	195543386	protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]	PPP1R2
ENSG00000184205	7.69588391155582	7.65828705581073	7.62625646311537	7.4207912860943	7.60139757649929	X	53082326	53088541	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]	TSPYL2
ENSG00000184207	5.96347372527451	6.20412988876087	6.1382602027772	5.18777885714677	5.57912360792854	16	2211593	2214840	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]	PGP
ENSG00000184209	7.0093555819341	6.93324699279263	6.66863617022439	7.19703796080937	7.10260437681174	12	123458078	123473154	small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]	SNRNP35
ENSG00000184216	10.817583538944	10.7018699521007	10.5954386301869	10.4092326124431	10.4244935002328	X	154010504	154019927	interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	IRAK1
ENSG00000184220	7.16923462089408	7.31819243352613	6.80105907995051	7.11742934214347	7.04936398339265	3	99817837	100181732	cms1 ribosomal small subunit homolog [Source:HGNC Symbol;Acc:HGNC:28666]	CMSS1
ENSG00000184227	2.00707752684939	2.81979498664789	1.56363161088981	1.57014663376751	2.31715936316078	14	73537143	73543796	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	ACOT1
ENSG00000184232	7.92227934649034	7.91530944828705	8.02328873770724	7.73937345320226	7.87670498834119	11	120211032	120230334	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	OAF
ENSG00000184254	7.98667163605263	8.06429711388167	7.80091666282251	7.77223575674234	7.64511803917952	15	100861924	100916628	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	ALDH1A3
ENSG00000184260	1.0047222069834	2.81979498664789	1.56363161088981	1.98332140549035	0.99702139037312	1	149886918	149887411	H2A clustered histone 20 [Source:HGNC Symbol;Acc:HGNC:4738]	H2AC20
ENSG00000184261	2.81544069577597	2.01089091010935	0.984031472924891	0.988902388497213	0.99702139037312	2	47509290	47570985	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	KCNK12
ENSG00000184271	6.1792234718434	5.76912326808304	6.11808867171833	6.08656859214439	5.97141139147494	12	51186936	51218062	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	POU6F1
ENSG00000184277	7.40169048738324	7.40673454485634	7.1872706806233	7.38724176251123	7.40346270536342	15	101621444	101652391	TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]	TM2D3
ENSG00000184281	8.12313724463185	8.22877355256177	7.93955715173028	7.77223575674234	7.84581152845629	11	2400488	2403878	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]	TSSC4
ENSG00000184292	13.4475702387029	13.5932283212027	13.5300100514037	13.6721871591395	13.7390810586049	1	58575433	58577252	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	TACSTD2
ENSG00000184305	2.00707752684939	1.00726973412063	1.56363161088981	0	2.80224496271054	4	90127394	91605295	coiled-coil serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:29349]	CCSER1
ENSG00000184307	4.00884149672783	4.47327856343065	4.87585693760774	4.50225664427327	4.74914542661995	3	113947901	113965401	zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]	ZDHHC23
ENSG00000184330	2.32947622463054	1.00726973412063	1.56363161088981	1.98332140549035	1.58098965305343	1	153416520	153423222	S100 calcium binding protein A7A [Source:HGNC Symbol;Acc:HGNC:21657]	S100A7A
ENSG00000184347	9.1464034265264	9.18189606899466	9.32108069947388	8.98338698264371	9.04661592281614	5	168661740	169301139	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	SLIT3
ENSG00000184349	8.08620979597842	8.12297519156609	7.96236500523288	8.23988673312767	8.22767614786438	5	107376894	107670937	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	EFNA5
ENSG00000184363	11.7454052920562	11.7929867731817	11.7480230710471	11.5212414873777	11.7371897556607	11	392614	404908	plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025]	PKP3
ENSG00000184368	3.46800598579896	3.18282375549048	4.0572561429218	3.78667665139096	4.0818509299195	X	20006713	20117065	MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]	MAP7D2
ENSG00000184371	6.00928215240495	5.92115308913106	6.27207599460822	5.9322771783245	6.18394303412286	1	109910242	109930993	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]	CSF1
ENSG00000184378	3.00825374637908	3.59826248844921	4.13961230912932	2.98052279690936	3.57949701009345	3	169765610	169769665	actin related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022]	ACTRT3
ENSG00000184381	6.98663433991513	6.75583513653441	7.17755699826387	6.77233689114373	6.29789300660291	22	38111495	38214778	phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]	PLA2G6
ENSG00000184384	6.60924495735847	6.37187903348216	7.13803472846661	6.74610906078987	6.91294924091314	11	95976598	96343195	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]	MAML2
ENSG00000184402	5.65309722001081	5.44043214543023	6.27207599460822	5.75948666282017	5.69459124966307	20	62143769	62182514	SS18L1 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:15592]	SS18L1
ENSG00000184428	8.79731030392413	8.71143577351895	8.85364924861281	8.768932323243	8.84267252123426	8	143304384	143359979	DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]	TOP1MT
ENSG00000184432	9.89206210126732	9.74240645719163	9.87930992860938	9.89660518247457	10.0136331036448	3	139353942	139389736	COPI coat complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]	COPB2
ENSG00000184436	7.55627320865161	7.6726430631979	7.46790951833552	7.50140273348261	7.54865725543003	22	20999104	21002196	THAP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23190]	THAP7
ENSG00000184441	3.00825374637908	3.82082683292311	4.21751997780633	2.98052279690936	3.45401138231152	21	44331234	44335851	novel transcript, antisense to C21orf2	
ENSG00000184445	5.09661540301543	5.10154137595205	5.39490402836604	5.33581831296604	5.16412760255204	12	122527246	122626396	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]	KNTC1
ENSG00000184459	8.35369599762219	8.06973120465509	7.28097140932815	7.00025927619188	7.56392367750369	22	32413845	32464484	BPI fold containing family C [Source:HGNC Symbol;Acc:HGNC:16503]	BPIFC
ENSG00000184465	6.77752710733728	6.33625072370622	6.76259262995851	6.59265769929478	6.24204275758092	6	169457211	169702729	WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]	WDR27
ENSG00000184470	7.468807226158	7.56132030976148	7.61909747131311	7.60718876956476	7.36911204757138	22	19875517	19941820	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]	TXNRD2
ENSG00000184481	7.58680862936138	7.67976784955731	7.4518814130138	7.39570256891169	7.68056615359734	X	71095851	71103535	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	FOXO4
ENSG00000184489	3.91569291642838	4.96823375926915	4.29143519492699	3.9791214541547	4.51785836506873	8	141391497	141432456	protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]	PTP4A3
ENSG00000184497	3.1783093797046	3.18282375549048	3.77755698473814	2.98052279690936	3.3165621618502	13	113759194	113816995	transmembrane protein 255B [Source:HGNC Symbol;Acc:HGNC:28297]	TMEM255B
ENSG00000184500	6.13857775753464	6.37187903348216	6.17777638006414	6.53254645525356	6.87673030853681	3	93873046	93980003	protein S [Source:HGNC Symbol;Acc:HGNC:9456]	PROS1
ENSG00000184502	5.65309722001081	5.89690146582441	4.13961230912932	4.62247282713625	5.42044033666212	17	41712331	41715969	gastrin [Source:HGNC Symbol;Acc:HGNC:4164]	GAST
ENSG00000184508	5.65309722001081	5.92115308913106	5.77581895003601	5.67859021393588	6.10264767720633	15	90929968	90935196	HD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30522]	HDDC3
ENSG00000184517	6.96354952368482	6.55350665720842	6.72307239120677	6.93209613016762	6.7885063190317	16	75148494	75172236	ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]	ZFP1
ENSG00000184545	6.7508081572271	6.8472664461241	6.82614515021192	6.75928257705996	6.63795256411133	11	1554051	1573076	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]	DUSP8
ENSG00000184557	5.00913528213357	5.8471398473055	6.19713585518265	5.47007074114133	5.42044033666212	17	78356778	78360930	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	SOCS3
ENSG00000184564	2.32947622463054	1.00726973412063	1.97598043594667	2.30413070832589	0.99702139037312	13	85792790	85806683	SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503]	SLITRK6
ENSG00000184574	8.0592420916003	8.32279652743197	8.41506049487313	8.27699804869588	8.21805827809628	12	6618835	6636444	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]	LPAR5
ENSG00000184575	11.6600291066842	11.5560788388725	11.7651495599614	11.7179277012895	11.542860521364	12	64404168	64451129	exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]	XPOT
ENSG00000184584	5.9161629571272	5.53775123800938	5.85107760107235	5.56314896959223	5.8270314659492	5	139475528	139482935	stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962]	STING1
ENSG00000184602	9.08622720048264	9.02290362134024	8.9075295726591	8.98338698264371	9.06551008814592	16	11668027	11679159	stannin [Source:HGNC Symbol;Acc:HGNC:11149]	SNN
ENSG00000184613	1.59125534812168	1.59464736179471	2.55824924234917	1.57014663376751	0.99702139037312	12	44508274	44921889	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	NELL2
ENSG00000184619	7.80380253894058	7.85364379169223	7.82600518819432	7.80436614997336	7.83955265045621	17	8356902	8376738	KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]	KRBA2
ENSG00000184634	8.26206362587278	8.13339218366842	8.48367278503043	8.14270391107943	8.23723032353717	X	71118543	71144103	mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]	MED12
ENSG00000184635	1.59125534812168	2.33354215076899	2.29629291785409	2.56641877049572	1.58098965305343	19	19900913	19963464	zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]	ZNF93
ENSG00000184640	10.986704269382	11.0396356575718	11.1675703700264	11.090819869643	11.052031143968	17	77280569	77500596	septin 9 [Source:HGNC Symbol;Acc:HGNC:7323]	SEPTIN9
ENSG00000184661	3.33041697014048	3.59826248844921	4.13961230912932	4.43817065204898	2.57999472935762	8	25459199	25507911	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]	CDCA2
ENSG00000184675	6.46875382397601	6.37187903348216	6.39452654966508	6.225941682072	6.279515447007	X	64185117	64205708	APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:HGNC:26837]	AMER1
ENSG00000184677	8.12313724463185	8.1893787692444	8.32113035427107	8.25391558525411	8.2608425606034	1	22428838	22531157	zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:HGNC:29045]	ZBTB40
ENSG00000184678	9.18433843016589	9.02849557798177	9.09722522595251	8.69201772795293	8.55247318224634	1	149884459	149886682	H2B clustered histone 21 [Source:HGNC Symbol;Acc:HGNC:4760]	H2BC21
ENSG00000184697	2.00707752684939	2.01089091010935	1.97598043594667	2.56641877049572	1.58098965305343	16	3014705	3020071	claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]	CLDN6
ENSG00000184702	1.59125534812168	2.81979498664789	2.29629291785409	0.988902388497213	0	22	19714467	19724224	septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]	SEPTIN5
ENSG00000184708	7.87975356323669	7.89095855911558	7.80722981481502	7.73271020194036	7.98274483139008	22	31436977	31497047	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]	EIF4ENIF1
ENSG00000184719	5.59419569803027	5.74215117748329	5.01326211993368	5.37057069641187	5.69459124966307	10	88273864	88584530	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	RNLS
ENSG00000184730	2.32947622463054	2.59705845248819	0.984031472924891	1.57014663376751	2.31715936316078	16	28494639	28498964	apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]	APOBR
ENSG00000184731	8.5290396519981	8.66192545972597	8.54916959041187	8.72931490495682	8.84579859416382	2	38814	46870	family with sequence similarity 110 member C [Source:HGNC Symbol;Acc:HGNC:33340]	FAM110C
ENSG00000184743	10.1296584409623	10.2742345130303	10.0540503188333	10.2906193567486	10.2771297672811	11	63624087	63671921	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]	ATL3
ENSG00000184752	8.42725404205138	8.51430904331299	8.07652633580458	8.47363597444209	8.32497205448205	12	94895297	95003748	NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]	NDUFA12
ENSG00000184786	2.59282428046555	3.33498735579838	3.14141314864487	3.78667665139096	2.99478339046807	6	169740106	169751587	dynein light chain Tctex-type 2 [Source:HGNC Symbol;Acc:HGNC:11695]	DYNLT2
ENSG00000184787	8.59436703359845	8.61437866971278	8.65095781580978	8.66427377553559	8.59396486179344	21	44768580	44801826	ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483]	UBE2G2
ENSG00000184792	8.8231893137648	8.93035252166219	8.99861344781802	8.90257745382061	8.55629485126608	22	30693782	30907824	oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]	OSBP2
ENSG00000184828	7.16923462089408	7.47385264526184	7.14801726192163	6.75928257705996	7.22289514644174	18	48026672	48410752	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	ZBTB7C
